postgres,500000,241733250,0,50000
postgres,500000,236110584,50000,100000
postgres,500000,213235292,100000,150000
postgres,500000,206005750,150000,200000
postgres,500000,202566375,200000,250000
postgres,500000,187930500,250000,300000
postgres,500000,195311708,300000,350000
postgres,500000,190315917,350000,400000
postgres,500000,197020375,400000,450000
postgres,500000,192728584,450000,500000
postgres,500000,2146855168,0,500000
postgres,500000,209424459,0,50000
postgres,500000,201312917,50000,100000
postgres,500000,195838458,100000,150000
postgres,500000,192281916,150000,200000
postgres,500000,196653917,200000,250000
postgres,500000,193622125,250000,300000
postgres,500000,192231792,300000,350000
postgres,500000,189497583,350000,400000
postgres,500000,189496750,400000,450000
postgres,500000,188158750,450000,500000
postgres,500000,2012855126,0,500000
postgres,500000,203930333,0,50000
postgres,500000,202231750,50000,100000
postgres,500000,198105458,100000,150000
postgres,500000,201112500,150000,200000
postgres,500000,188677500,200000,250000
postgres,500000,190363250,250000,300000
postgres,500000,199485291,300000,350000
postgres,500000,189221291,350000,400000
postgres,500000,187530208,400000,450000
postgres,500000,189650125,450000,500000
postgres,500000,2016402584,0,500000
postgres,500000,198177834,0,50000
postgres,500000,194993708,50000,100000
postgres,500000,197577917,100000,150000
postgres,500000,194602834,150000,200000
postgres,500000,188682875,200000,250000
postgres,500000,188990417,250000,300000
postgres,500000,195400208,300000,350000
postgres,500000,189278583,350000,400000
postgres,500000,193586583,400000,450000
postgres,500000,193736500,450000,500000
postgres,500000,2001400959,0,500000
postgres,500000,197396500,0,50000
postgres,500000,195330583,50000,100000
postgres,500000,194498667,100000,150000
postgres,500000,187941750,150000,200000
postgres,500000,187606166,200000,250000
postgres,500000,195246375,250000,300000
postgres,500000,190589042,300000,350000
postgres,500000,187405292,350000,400000
postgres,500000,186591875,400000,450000
postgres,500000,185723542,450000,500000
postgres,500000,1989191834,0,500000
postgres,500000,197381750,0,50000
postgres,500000,193640166,50000,100000
postgres,500000,202302209,100000,150000
postgres,500000,188291000,150000,200000
postgres,500000,188844208,200000,250000
postgres,500000,188301750,250000,300000
postgres,500000,187199709,300000,350000
postgres,500000,189325625,350000,400000
postgres,500000,242888583,400000,450000
postgres,500000,187604000,450000,500000
postgres,500000,2016324126,0,500000
postgres,500000,206022500,0,50000
postgres,500000,196269792,50000,100000
postgres,500000,195736209,100000,150000
postgres,500000,187861458,150000,200000
postgres,500000,188009125,200000,250000
postgres,500000,197938292,250000,300000
postgres,500000,189502250,300000,350000
postgres,500000,188815333,350000,400000
postgres,500000,188633167,400000,450000
postgres,500000,187383959,450000,500000
postgres,500000,1976855418,0,500000
