clickhouse,1500000,35162167,0,50000
clickhouse,1500000,16926875,50000,100000
clickhouse,1500000,22458208,100000,150000
clickhouse,1500000,16713584,150000,200000
clickhouse,1500000,13175875,200000,250000
clickhouse,1500000,10894917,250000,300000
clickhouse,1500000,11303875,300000,350000
clickhouse,1500000,11360417,350000,400000
clickhouse,1500000,11803917,400000,450000
clickhouse,1500000,10952167,450000,500000
clickhouse,1500000,10589541,500000,550000
clickhouse,1500000,10539917,550000,600000
clickhouse,1500000,13040000,600000,650000
clickhouse,1500000,10750917,650000,700000
clickhouse,1500000,10210375,700000,750000
clickhouse,1500000,10570625,750000,800000
clickhouse,1500000,11048375,800000,850000
clickhouse,1500000,13164292,850000,900000
clickhouse,1500000,10124375,900000,950000
clickhouse,1500000,10166875,950000,1000000
clickhouse,1500000,9737084,1000000,1050000
clickhouse,1500000,11919750,1050000,1100000
clickhouse,1500000,10729542,1100000,1150000
clickhouse,1500000,10214709,1150000,1200000
clickhouse,1500000,9056041,1200000,1250000
clickhouse,1500000,18114666,1250000,1300000
clickhouse,1500000,11029708,1300000,1350000
clickhouse,1500000,9799791,1350000,1400000
clickhouse,1500000,9641375,1400000,1450000
clickhouse,1500000,10721041,1450000,1500000
clickhouse,1500000,637494542,0,1500000
clickhouse,1500000,15501333,0,50000
clickhouse,1500000,10027375,50000,100000
clickhouse,1500000,11675208,100000,150000
clickhouse,1500000,9813125,150000,200000
clickhouse,1500000,12044458,200000,250000
clickhouse,1500000,9512500,250000,300000
clickhouse,1500000,9660208,300000,350000
clickhouse,1500000,13403000,350000,400000
clickhouse,1500000,10356792,400000,450000
clickhouse,1500000,9442250,450000,500000
clickhouse,1500000,9419375,500000,550000
clickhouse,1500000,9372291,550000,600000
clickhouse,1500000,9395459,600000,650000
clickhouse,1500000,9218917,650000,700000
clickhouse,1500000,12323292,700000,750000
clickhouse,1500000,9792500,750000,800000
clickhouse,1500000,10376792,800000,850000
clickhouse,1500000,12418209,850000,900000
clickhouse,1500000,9737167,900000,950000
clickhouse,1500000,9751500,950000,1000000
clickhouse,1500000,8920875,1000000,1050000
clickhouse,1500000,14501583,1050000,1100000
clickhouse,1500000,10466042,1100000,1150000
clickhouse,1500000,10118417,1150000,1200000
clickhouse,1500000,9555208,1200000,1250000
clickhouse,1500000,18054333,1250000,1300000
clickhouse,1500000,10236000,1300000,1350000
clickhouse,1500000,10093250,1350000,1400000
clickhouse,1500000,13016542,1400000,1450000
clickhouse,1500000,10842083,1450000,1500000
clickhouse,1500000,486841333,0,1500000
clickhouse,1500000,11828375,0,50000
clickhouse,1500000,9936917,50000,100000
clickhouse,1500000,11459500,100000,150000
clickhouse,1500000,9364583,150000,200000
clickhouse,1500000,11303208,200000,250000
clickhouse,1500000,9736125,250000,300000
clickhouse,1500000,9437083,300000,350000
clickhouse,1500000,9849541,350000,400000
clickhouse,1500000,10036417,400000,450000
clickhouse,1500000,9087500,450000,500000
clickhouse,1500000,9092875,500000,550000
clickhouse,1500000,8795916,550000,600000
clickhouse,1500000,9716042,600000,650000
clickhouse,1500000,9298333,650000,700000
clickhouse,1500000,9169625,700000,750000
clickhouse,1500000,9257333,750000,800000
clickhouse,1500000,9954166,800000,850000
clickhouse,1500000,11935542,850000,900000
clickhouse,1500000,9404833,900000,950000
clickhouse,1500000,9096833,950000,1000000
clickhouse,1500000,12268250,1000000,1050000
clickhouse,1500000,10396667,1050000,1100000
clickhouse,1500000,9693458,1100000,1150000
clickhouse,1500000,9374416,1150000,1200000
clickhouse,1500000,8676875,1200000,1250000
clickhouse,1500000,31161250,1250000,1300000
clickhouse,1500000,11560500,1300000,1350000
clickhouse,1500000,9663542,1350000,1400000
clickhouse,1500000,9310417,1400000,1450000
clickhouse,1500000,11237750,1450000,1500000
clickhouse,1500000,496895542,0,1500000
clickhouse,1500000,11732333,0,50000
clickhouse,1500000,9676666,50000,100000
clickhouse,1500000,12624833,100000,150000
clickhouse,1500000,9309208,150000,200000
clickhouse,1500000,11676875,200000,250000
clickhouse,1500000,9530416,250000,300000
clickhouse,1500000,10030500,300000,350000
clickhouse,1500000,10075541,350000,400000
clickhouse,1500000,10354291,400000,450000
clickhouse,1500000,9093750,450000,500000
clickhouse,1500000,9089333,500000,550000
clickhouse,1500000,8732541,550000,600000
clickhouse,1500000,9364333,600000,650000
clickhouse,1500000,8938333,650000,700000
clickhouse,1500000,9472583,700000,750000
clickhouse,1500000,9811666,750000,800000
clickhouse,1500000,10115292,800000,850000
clickhouse,1500000,11895584,850000,900000
clickhouse,1500000,9448792,900000,950000
clickhouse,1500000,9082625,950000,1000000
clickhouse,1500000,8693708,1000000,1050000
clickhouse,1500000,10603625,1050000,1100000
clickhouse,1500000,10265542,1100000,1150000
clickhouse,1500000,9371834,1150000,1200000
