suffixTree,1000000,1179138084,0,50000
suffixTree,1000000,2356318459,50000,100000
suffixTree,1000000,2809025126,100000,150000
suffixTree,1000000,4130087169,150000,200000
suffixTree,1000000,5402767794,200000,250000
suffixTree,1000000,5799005920,250000,300000
suffixTree,1000000,7415349212,300000,350000
suffixTree,1000000,9061136921,350000,400000
suffixTree,1000000,9516079213,400000,450000
suffixTree,1000000,11342473506,450000,500000
suffixTree,1000000,10450569421,500000,550000
suffixTree,1000000,11138388755,550000,600000
suffixTree,1000000,14259825006,600000,650000
suffixTree,1000000,14702994007,650000,700000
suffixTree,1000000,16117338965,700000,750000
suffixTree,1000000,15019974924,750000,800000
suffixTree,1000000,16702414758,800000,850000
suffixTree,1000000,16609451925,850000,900000
suffixTree,1000000,18109668466,900000,950000
suffixTree,1000000,23765576719,950000,1000000
suffixTree,1000000,216042949307,0,1000000
