mysql,1000000,2894256251,0,50000
mysql,1000000,2660339959,50000,100000
mysql,1000000,2710316252,100000,150000
mysql,1000000,2607818918,150000,200000
mysql,1000000,2640077377,200000,250000
mysql,1000000,2603298335,250000,300000
mysql,1000000,2654721543,300000,350000
mysql,1000000,2598446168,350000,400000
mysql,1000000,2622526335,400000,450000
mysql,1000000,2615277709,450000,500000
mysql,1000000,2671510751,500000,550000
mysql,1000000,2584447835,550000,600000
mysql,1000000,2594063209,600000,650000
mysql,1000000,2637211835,650000,700000
mysql,1000000,2622359126,700000,750000
mysql,1000000,2587468293,750000,800000
mysql,1000000,2614835710,800000,850000
mysql,1000000,2649413376,850000,900000
mysql,1000000,2601576168,900000,950000
mysql,1000000,2587654835,950000,1000000
mysql,1000000,52895610566,0,1000000
mysql,1000000,2715897460,0,50000
mysql,1000000,2679348501,50000,100000
mysql,1000000,2858620043,100000,150000
mysql,1000000,2688352543,150000,200000
mysql,1000000,2691117627,200000,250000
mysql,1000000,2625276543,250000,300000
mysql,1000000,2612497751,300000,350000
mysql,1000000,2673613418,350000,400000
mysql,1000000,2591591751,400000,450000
mysql,1000000,2634416251,450000,500000
mysql,1000000,2592502960,500000,550000
mysql,1000000,2705552168,550000,600000
mysql,1000000,2587152626,600000,650000
mysql,1000000,2676044168,650000,700000
mysql,1000000,2659190501,700000,750000
mysql,1000000,2628873418,750000,800000
mysql,1000000,2588446460,800000,850000
mysql,1000000,2629287043,850000,900000
mysql,1000000,2640128334,900000,950000
mysql,1000000,2634230751,950000,1000000
mysql,1000000,53223205982,0,1000000
mysql,1000000,2631126710,0,50000
mysql,1000000,2684572876,50000,100000
mysql,1000000,2611777209,100000,150000
mysql,1000000,2633266543,150000,200000
mysql,1000000,2599381252,200000,250000
mysql,1000000,2667001751,250000,300000
mysql,1000000,2595460292,300000,350000
mysql,1000000,2645896835,350000,400000
mysql,1000000,2587403877,400000,450000
mysql,1000000,2670070793,450000,500000
mysql,1000000,2627823501,500000,550000
mysql,1000000,2569534501,550000,600000
mysql,1000000,2663858210,600000,650000
mysql,1000000,2583239709,650000,700000
mysql,1000000,2633655127,700000,750000
mysql,1000000,2597795750,750000,800000
mysql,1000000,2664809460,800000,850000
mysql,1000000,2619119627,850000,900000
mysql,1000000,2637032501,900000,950000
mysql,1000000,2577029292,950000,1000000
mysql,1000000,52607594190,0,1000000
mysql,1000000,2657997876,0,50000
mysql,1000000,2605241126,50000,100000
mysql,1000000,2686646918,100000,150000
mysql,1000000,2600924210,150000,200000
mysql,1000000,2608835625,200000,250000
mysql,1000000,2875869252,250000,300000
mysql,1000000,2668746918,300000,350000
mysql,1000000,2637213126,350000,400000
mysql,1000000,2646549668,400000,450000
mysql,1000000,2973856459,450000,500000
mysql,1000000,2928741210,500000,550000
mysql,1000000,2840728960,550000,600000
mysql,1000000,2711657502,600000,650000
mysql,1000000,2637512584,650000,700000
mysql,1000000,2646626584,700000,750000
mysql,1000000,2635535959,750000,800000
mysql,1000000,2600024918,800000,850000
mysql,1000000,2663947293,850000,900000
mysql,1000000,2651599543,900000,950000
mysql,1000000,2593128709,950000,1000000
mysql,1000000,54002080982,0,1000000
mysql,1000000,2625900752,0,50000
mysql,1000000,2665050418,50000,100000
mysql,1000000,2594442042,100000,150000
mysql,1000000,2624483043,150000,200000
mysql,1000000,2588255043,200000,250000
mysql,1000000,2660751335,250000,300000
mysql,1000000,2588565459,300000,350000
mysql,1000000,2651146334,350000,400000
mysql,1000000,2643970626,400000,450000
mysql,1000000,2618503043,450000,500000
mysql,1000000,2577068793,500000,550000
mysql,1000000,2609597668,550000,600000
mysql,1000000,2637796084,600000,650000
mysql,1000000,2601246084,650000,700000
mysql,1000000,2594589043,700000,750000
mysql,1000000,2619307751,750000,800000
mysql,1000000,2633846793,800000,850000
mysql,1000000,2608203710,850000,900000
mysql,1000000,2595170460,900000,950000
mysql,1000000,2620763251,950000,1000000
mysql,1000000,52459220899,0,1000000
mysql,1000000,2660732792,0,50000
mysql,1000000,2617509502,50000,100000
mysql,1000000,2630031085,100000,150000
mysql,1000000,2619407501,150000,200000
mysql,1000000,2607272210,200000,250000
mysql,1000000,2616877335,250000,300000
mysql,1000000,2652555209,300000,350000
mysql,1000000,2620811001,350000,400000
mysql,1000000,2578885459,400000,450000
mysql,1000000,2703451793,450000,500000
mysql,1000000,2590141751,500000,550000
mysql,1000000,2626182793,550000,600000
mysql,1000000,2633848126,600000,650000
mysql,1000000,2634930001,650000,700000
mysql,1000000,2618804209,700000,750000
mysql,1000000,2604736876,750000,800000
mysql,1000000,2589574334,800000,850000
mysql,1000000,2718964834,850000,900000
mysql,1000000,2601666001,900000,950000
mysql,1000000,2615638167,950000,1000000
mysql,1000000,52643871732,0,1000000
mysql,1000000,2698078168,0,50000
mysql,1000000,2603391293,50000,100000
mysql,1000000,2559156209,100000,150000
mysql,1000000,2602117793,150000,200000
mysql,1000000,2624338668,200000,250000
mysql,1000000,2687758875,250000,300000
mysql,1000000,2574293835,300000,350000
mysql,1000000,2638518001,350000,400000
mysql,1000000,2558189543,400000,450000
mysql,1000000,2609416168,450000,500000
mysql,1000000,2624377709,500000,550000
mysql,1000000,2630699501,550000,600000
mysql,1000000,2595934835,600000,650000
mysql,1000000,2584344085,650000,700000
mysql,1000000,2603852335,700000,750000
mysql,1000000,2633019418,750000,800000
mysql,1000000,2618063502,800000,850000
mysql,1000000,2585628251,850000,900000
mysql,1000000,2604855877,900000,950000
mysql,1000000,2633100876,950000,1000000
mysql,1000000,52390307773,0,1000000
